2023-08-18 17:34,"200
"
2023-08-18 18:00,"200
"
2023-08-18 18:26,"199
"
2023-08-18 18:52,"199
"
2023-08-18 19:18,"199
"
2023-08-18 19:44,"199
"
2023-08-18 20:10,"199
"
2023-08-18 20:36,"199
"
2023-08-18 21:02,"150
"
2023-08-18 21:29,"150
"
2023-08-18 21:55,"199
"
2023-08-18 22:22,"199
"
2023-08-18 22:48,"199
"
2023-08-18 23:15,"199
"
2023-08-18 23:42,"199
"
2023-08-19 00:08,"199
"
2023-08-19 00:35,"199
"
2023-08-19 01:01,"199
"
2023-08-19 01:27,"151
"
2023-08-19 01:53,"199
"
2023-08-19 02:20,"199
"
2023-08-19 02:46,"198
"
2023-08-19 03:13,"198
"
2023-08-19 03:39,"198
"
2023-08-19 04:05,"198
"
2023-08-19 04:31,"198
"
2023-08-19 04:58,"198
"
2023-08-19 05:23,"198
"
2023-08-19 05:49,"198
"
2023-08-19 06:15,"198
"
2023-08-19 06:40,"198
"
2023-08-19 07:06,"198
"
2023-08-19 07:33,"198
"
2023-08-19 07:59,"198
"
2023-08-19 08:25,"198
"
2023-08-19 08:51,"190
"
2023-08-19 09:18,"190
"
2023-08-19 09:45,"190
"
2023-08-19 10:11,"190
"
2023-08-19 10:37,"190
"
2023-08-19 11:04,"190
"
2023-08-19 11:31,"190
"
2023-08-19 11:57,"219
"
2023-08-19 12:24,"200
"
2023-08-19 12:51,"200
"
2023-08-19 13:18,"200
"
2023-08-19 13:46,"150
"
2023-08-19 14:13,"150
"
2023-08-19 14:41,"200
"
2023-08-19 15:08,"190
"
2023-08-19 15:35,"150
"
2023-08-19 16:02,"140
"
2023-08-19 16:28,"140
"
2023-08-19 16:55,"140
"
2023-08-19 17:22,"190
"
2023-08-19 17:50,"180
"
2023-08-19 18:17,"180
"
2023-08-19 18:45,"180
"
2023-08-19 19:13,"180
"
2023-08-19 19:40,"180
"
2023-08-19 20:08,"180
"
2023-08-19 20:36,"180
"
2023-08-19 21:04,"180
"
2023-08-19 21:32,"180
"
2023-08-19 22:00,"180
"
2023-08-19 22:38,"160
"
2023-08-19 23:06,"160
"
2023-08-19 23:34,"160
"
2023-08-20 00:02,"160
"
