2023-09-01 22:29,"777777
"
2023-09-01 23:40,"699999
"
2023-09-02 00:51,"699999
"
2023-09-02 02:01,"699999
"
2023-09-02 03:11,"699999
"
2023-09-02 04:22,"699999
"
2023-09-02 05:32,"699999
"
2023-09-02 06:41,"699999
"
2023-09-02 07:50,"699999
"
2023-09-02 09:00,"699999
"
2023-09-02 10:10,"699999
"
2023-09-02 11:21,"699999
"
2023-09-02 12:31,"777777
"
2023-09-02 13:43,"777777
"
2023-09-02 14:54,"777777
"
2023-09-02 16:05,"777777
"
2023-09-02 17:17,"777777
"
2023-09-02 18:29,"777777
"
2023-09-02 19:41,"777777
"
2023-09-02 20:54,"777777
"
2023-09-02 22:06,"777777
"
2023-09-02 23:18,"777777
"
2023-09-03 00:31,"777777
"
2023-09-03 01:44,"777777
"
2023-09-03 02:56,"777777
"
2023-09-03 04:09,"777777
"
2023-09-03 05:21,"777777
"
2023-09-03 06:33,"777777
"
2023-09-03 07:45,"777777
"
2023-09-03 08:57,"777777
"
2023-09-03 10:10,"777777
"
2023-09-03 11:23,"777777
"
2023-09-03 12:36,"777777
"
2023-09-03 13:47,"777777
"
2023-09-03 15:00,"777777
"
2023-09-03 16:14,"777777
"
2023-09-03 17:27,"777777
"
2023-09-03 18:40,"777777
"
2023-09-03 19:54,"777777
"
2023-09-03 21:07,"777777
"
