2023-09-01 23:20,"400
"
2023-09-02 00:31,"400
"
2023-09-02 01:41,"400
"
2023-09-02 02:52,"400
"
2023-09-02 04:02,"400
"
2023-09-02 05:12,"400
"
2023-09-02 06:21,"400
"
2023-09-02 07:30,"400
"
2023-09-02 08:40,"400
"
2023-09-02 09:50,"400
"
2023-09-02 11:01,"400
"
2023-09-02 12:11,"400
"
2023-09-02 13:22,"400
"
2023-09-02 14:33,"301
"
2023-09-02 15:45,"301
"
2023-09-02 16:57,"301
"
2023-09-02 18:08,"301
"
2023-09-02 19:21,"301
"
2023-09-02 20:33,"301
"
2023-09-02 21:46,"600
"
2023-09-02 22:58,"600
"
2023-09-03 00:11,"600
"
2023-09-03 01:23,"600
"
2023-09-03 02:36,"600
"
2023-09-03 03:48,"600
"
2023-09-03 05:00,"600
"
2023-09-03 06:12,"600
"
2023-09-03 07:25,"600
"
2023-09-03 08:37,"600
"
2023-09-03 09:49,"600
"
2023-09-03 11:02,"600
"
2023-09-03 12:16,"600
"
2023-09-03 13:27,"600
"
